tag_type,tag
top_3,graphic-novel
top_4,fantasy
top_5,mythology
top_1,historical-fiction
top_3,historical
top_4,wwii
top_5,england
top_1,historical-fiction
top_2,romance
top_3,historical
top_5,scotland
top_1,mystery
top_2,janet-evanovich
top_4,humor
top_5,crime
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_2,politics
top_3,environment
top_4,science
top_1,humor
top_4,food
top_5,comedy
top_2,history
top_4,audio
top_5,read-in-2015
top_1,young adult
top_2,contemporary
top_4,read-in-2015
top_5,mental-illness
top_2,historical-fiction
top_3,literary-fiction
top_4,literature
top_5,audio
top_1,mystery
top_3,historical-fiction
top_4,crime
top_5,sherlock-holmes
top_1,young adult
top_2,fantasy
top_3,young adult
top_4,magic
top_5,dystopian
top_1,graphic novels
top_2,graphic-novel
top_3,memoir
top_4,middle-grade
top_5,children
top_1,poetry
top_2,young adult
top_3,sports
top_4,realistic-fiction
top_5,middle-grade
top_2,self-help
top_4,inspirational
top_5,memoir
top_1,graphic novels
top_2,graphic-novel
top_3,middle-grade
top_4,young adult
top_5,comics
top_1,fantasy
top_3,horror
top_4,science fiction
top_5,science fiction
top_1,fantasy
top_3,historical-fiction
top_4,literary-fiction
top_5,read-in-2015
top_1,mystery
top_2,romance
top_3,j-d-robb
top_5,romantic-suspense
top_2,audio
top_3,contemporary
top_4,literary-fiction
top_5,read-in-2015
top_1,graphic novels
top_2,graphic-novel
top_3,young adult
top_4,graphic novels
top_5,young adult
top_2,historical-fiction
top_3,humor
top_4,audio
top_5,british
top_1,mystery
top_2,mary-higgins-clark
top_4,thriller
top_5,suspense
top_1,historical-fiction
top_3,historical
top_4,audio
top_5,adult-fiction
top_3,self-help
top_4,self-help
top_5,read-in-2015
top_1,fantasy
top_2,young adult
top_3,young adult
top_5,magic
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,romance
top_5,science fiction
top_1,young adult
top_2,mystery
top_3,young adult
top_4,contemporary
top_5,read-in-2015
top_1,science fiction
top_3,science fiction
top_4,fantasy
top_5,time-travel
top_1,middle-grade
top_2,science fiction
top_3,science
top_4,family
top_5,fantasy
top_1,romance
top_2,new-adult
top_3,contemporary
top_4,contemporary-romance
top_5,erotica
top_1,young adult
top_2,humor
top_3,pratchett
top_4,young adult
top_5,humour
top_1,fantasy
top_2,young adult
top_3,romance
top_4,young adult
top_5,retellings
top_1,halo
top_2,science fiction
top_3,science fiction
top_5,science fiction
top_2,short-stories
top_4,essays
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_3,self-help
top_4,psychology
top_5,self-help
top_1,historical-fiction
top_2,middle-grade
top_3,historical
top_5,young adult
top_1,young adult
top_2,romance
top_3,fantasy
top_5,lgbtq
top_2,chick-lit
top_3,romance
top_4,contemporary
top_5,read-in-2016
top_1,new-adult
top_2,romance
top_3,contemporary
top_4,after
top_5,read-in-2015
top_3,history
top_4,audio
top_5,survival
top_1,thriller
top_2,crime
top_4,netgalley
top_5,first-reads
top_1,graphic novels
top_2,comics
top_3,fantasy
top_4,young adult
top_5,graphic novels
top_1,mystery
top_2,thriller
top_4,mystery
top_5,suspense
top_1,young adult
top_2,contemporary
top_3,young adult
top_4,romance
top_1,science fiction
top_2,science fiction
top_3,fantasy
top_4,dystopian
top_2,historical-fiction
top_3,new-york
top_4,contemporary
top_5,literary-fiction
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,dystopian
top_5,romance
top_2,mystery
top_3,coming-of-age
top_4,read-in-2015
top_5,southern
top_1,romance
top_2,new-adult
top_3,contemporary
top_4,after
top_5,read-in-2015
top_2,chick-lit
top_3,read-in-2015
top_4,audio
top_5,contemporary
top_1,fantasy
top_2,young adult
top_4,young adult
top_5,paranormal
top_2,chick-lit
top_3,contemporary
top_4,romance
top_5,adult
top_2,contemporary
top_3,literary-fiction
top_4,lgbtq
top_5,read-in-2016
top_1,fantasy
top_3,steampunk
top_4,mystery
top_5,young adult
top_1,feminism
top_2,poetry
top_3,read-in-2017
top_5,read-in-2016
top_1,mystery
top_2,contemporary
top_3,suspense
top_4,contemporary-romance
top_5,romance
top_1,mystery
top_3,thriller
top_4,read-in-2015
top_5,crime
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,halloween
top_2,children
top_3,picture-books
top_4,children
top_5,children
top_2,contemporary
top_3,read-in-2015
top_4,read-2015
top_5,literary-fiction
top_1,mystery
top_2,lisa-gardner
top_3,thriller
top_4,suspense
top_1,classics
top_2,plays
top_4,classics
top_5,literature
top_2,mystery
top_3,thriller
top_4,suspense
top_5,mystery
top_1,music
top_3,memoir
top_4,biography
top_1,romance
top_2,contemporary-romance
top_3,contemporary
top_5,j-r-ward
top_2,french
top_3,france
top_4,politics
top_5,contemporary
top_3,true-crime
top_4,crime
top_5,history
top_3,biography
top_4,memoirs
top_5,read-in-2015
top_1,romance
top_2,young adult
top_3,contemporary
top_4,mystery
top_5,new-adult
top_1,fantasy
top_2,short-stories
top_4,horror
top_5,science fiction
top_2,mystery
top_3,thriller
top_4,read-in-2016
top_5,crime
top_1,romance
top_3,chick-lit
top_4,contemporary
top_5,read-in-2015
top_1,historical-fiction
top_3,war
top_4,historical
top_5,croatia
top_2,humor
top_3,satire
top_4,race
top_5,man-booker
top_1,young adult
top_3,fantasy
top_4,paranormal
top_5,young adult
top_1,realistic-fiction
top_2,middle-grade
top_3,young adult
top_5,friendship
top_1,graphic novels
top_2,comics
top_3,graphic-novel
top_4,fantasy
top_5,science fiction
top_1,fantasy
top_2,young adult
top_4,magic
top_5,young adult
top_1,graphic novels
top_2,graphic-novel
top_3,comics
top_4,graphic novels
top_1,mystery
top_3,mystery
top_4,louise-penny
top_5,canada
top_2,contemporary
top_3,literary-fiction
top_4,read-in-2015
top_5,did-not-finish
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,james-patterson
top_2,mystery
top_4,women-s-murder-club
top_5,thriller
top_1,mystery
top_3,audio
top_4,thriller
top_5,audible
top_3,russia
top_4,politics
top_5,biography
top_2,historical-fiction
top_3,classics
top_4,read-in-2015
top_5,historical
top_2,african-american
top_3,literary-fiction
top_4,read-in-2015
top_5,contemporary
top_1,chick-lit
top_3,romance
top_4,mary-kay-andrews
top_5,audio
top_1,young adult
top_2,contemporary
top_3,young adult
top_4,romance
top_1,mystery
top_2,thriller
top_4,harlan-coben
top_5,suspense
top_1,thriller
top_2,mystery
top_4,horror
top_5,suspense
top_1,fantasy
top_2,young adult
top_4,fantasy
top_5,young adult
top_1,historical-fiction
top_3,historical
top_4,adult-fiction
top_5,netgalley
top_1,historical-fiction
top_3,mystery
top_4,historical
top_5,crime
top_2,mystery
top_3,thriller
top_4,greg-iles
top_5,historical-fiction
top_1,paranormal
top_2,romance
top_3,vampires
top_4,romance
top_5,j-r-ward
top_1,chick-lit
top_3,first-reads
top_4,jane-green
top_5,romance
top_2,historical-fiction
top_3,historical
top_4,war
top_5,literary-fiction
top_2,historical-fiction
top_3,literary-fiction
top_4,oprah-s-book-club
top_5,adult-fiction
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,dystopian
top_5,2017-releases
top_1,james-patterson
top_2,mystery
top_3,patterson
top_4,crime
top_5,thriller
top_2,historical-fiction
top_3,fantasy
top_4,historical
top_5,adult-fiction
top_1,fantasy
top_3,science fiction
top_4,science fiction
top_5,humor
top_1,humor
top_2,memoir
top_5,biography
top_1,fantasy
top_2,read-in-english
top_3,lgbtq
top_4,romance
top_5,lgbtq
top_1,young adult
top_2,young adult
top_3,contemporary
top_4,romance
top_2,romance
top_3,france
top_4,contemporary
top_5,adult-fiction
top_1,fantasy
top_3,science fiction
top_4,science fiction
top_5,humor
top_1,history
top_2,biography
top_5,american-history
top_1,science fiction
top_2,science fiction
top_4,dystopian
top_5,dystopian
top_1,horror
top_3,king
top_4,thriller
top_5,fantasy
top_3,psychology
top_4,sociology
top_5,read-in-2015
top_1,fantasy
top_3,witcher
top_4,polish-literature
top_5,polish
top_2,self-help
top_4,psychology
top_5,self-help
top_2,fantasy
top_3,historical-fiction
top_4,mystery
top_5,magical-realism
top_1,mystery
top_3,thriller
top_4,suspense
top_5,mystery
top_1,mystery
top_2,lisa-gardner
top_3,thriller
top_4,suspense
top_3,read-in-2015
top_4,essays
top_5,self-help
top_2,mystery
top_3,thriller
top_4,suspense
top_5,adult
top_1,new-adult
top_2,romance
top_3,sports
top_4,contemporary
top_5,college
top_2,literary-fiction
top_3,contemporary
top_4,audio
top_5,adult-fiction
top_2,memoir
top_4,youtubers
top_5,biography
top_1,dystopian
top_3,read-in-2016
top_4,dystopian
top_5,science fiction
top_1,mystery
top_2,john-sandford
top_4,thriller
top_5,crime
top_1,mystery
top_2,thriller
top_4,david-baldacci
top_5,baldacci
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,paranormal
top_5,dystopian
top_1,fantasy
top_2,young adult
top_3,romance
top_4,young adult
top_2,mental-health
top_4,memoir
top_5,psychology
top_1,historical-fiction
top_3,historical
top_4,read-in-2015
top_5,read-in-2016
top_1,mystery
top_3,humor
top_4,chick-lit
top_5,stephanie-plum
top_1,crime
top_3,mystery
top_4,thriller
top_5,scandinavian
top_1,young adult
top_2,science fiction
top_3,read-in-2016
top_4,romance
top_5,retellings
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,dystopian
top_5,novella
top_1,mystery
top_3,thriller
top_4,mystery
top_5,suspense
top_3,true-crime
top_4,crime
top_5,feminism
top_1,david-baldacci
top_2,thriller
top_4,baldacci
top_5,audio
top_1,indian-mythology
top_2,historical-fiction
top_3,india
top_4,mythological-fiction
top_5,amish
top_2,history
top_4,politics
top_5,biography
top_1,thriller
top_3,mystery
top_4,jack-reacher
top_5,crime
top_1,star-wars
top_2,science fiction
top_3,science fiction
top_5,star-wars-canon
top_1,paranormal
top_2,romance
top_3,vampires
top_4,romance
top_5,black-dagger-brotherhood
top_1,historical-fiction
top_3,historical
top_4,religion
top_5,audio
top_2,contemporary
top_3,literary-fiction
top_4,contemporary-fiction
top_5,read-in-2015
top_1,memoir
top_4,memoirs
top_5,biography
top_1,romance
top_2,contemporary-romance
top_3,contemporary
top_4,new-adult
top_5,funny
top_2,contemporary
top_3,literary-fiction
top_4,read-in-2016
top_5,contemporary-fiction
top_3,philosophy
top_4,psychology
top_5,self-help
top_2,historical-fiction
top_3,war
top_4,vietnam
top_5,asia
top_1,historical-fiction
top_3,africa
top_4,historical
top_5,audio
top_1,teatro
top_2,italiani
top_3,italiano
top_4,narrativa
top_5,letteratura-italiana
top_1,historical-fiction
top_2,young adult
top_3,young adult
top_4,historical
top_2,memoir
top_3,biography
top_5,audio
top_2,chick-lit
top_3,romance
top_4,contemporary
top_5,adult
top_1,historical-fiction
top_2,fantasy
top_3,middle-grade
top_4,young adult
top_1,fantasy
top_2,magic
top_3,young adult
top_5,read-in-2016
top_2,thriller
top_3,mystery
top_4,demille
top_5,john-corey
top_1,historical-fiction
top_3,western
top_4,adventure
top_5,historical
top_1,children
top_2,science
top_3,children
top_4,picture-books
top_5,children
top_2,mystery
top_3,thriller
top_4,read-in-2016
top_5,contemporary
top_2,historical-fiction
top_3,read-in-2015
top_4,adult-fiction
top_5,adult
top_1,horror
top_2,short-stories
top_4,fantasy
top_5,king
top_2,memoir
top_4,biography
top_5,humor
top_1,young adult
top_2,contemporary
top_3,romance
top_4,young adult
top_5,read-in-2016
top_2,thriller
top_3,mystery
top_4,suspense
top_5,mystery
top_2,memoir
top_4,memoirs
top_5,new-york
top_1,mystery
top_3,sue-grafton
top_4,mystery
top_5,audio
top_2,literary-fiction
top_3,read-in-2015
top_4,didn-t-finish
top_5,netgalley
top_2,literary-fiction
top_3,african-american
top_4,read-in-2016
top_5,contemporary
top_2,mystery
top_3,chick-lit
top_4,netgalley
top_5,romance
top_3,humor
top_4,audio
top_5,comedy
top_1,middle-grade
top_2,lgbtq
top_3,lgbtq
top_4,contemporary
top_5,realistic-fiction
top_1,science fiction
top_2,halo
top_3,science fiction
top_5,science fiction
top_2,memoir
top_3,true-crime
top_5,biography
top_2,self-help
top_3,writing
top_4,creativity
top_5,read-in-2016
top_1,historical-fiction
top_3,historical
top_4,romance
top_5,art
top_1,young adult
top_2,romance
top_3,dystopian
top_4,young adult
top_5,dystopian
top_1,horror
top_3,thriller
top_4,mystery
top_5,paranormal
top_1,james-patterson
top_2,patterson
top_3,thriller
top_4,audio
top_5,michael-bennett
top_2,chick-lit
top_3,romance
top_4,contemporary
top_5,read-in-2015
top_1,romance
top_2,sports
top_3,new-adult
top_4,contemporary-romance
top_5,contemporary
top_1,fantasy
top_2,horror
top_4,science fiction
top_5,science fiction
top_1,middle-grade
top_2,historical-fiction
top_4,graphic novels
top_5,young adult
top_2,crime
top_3,thriller
top_4,mystery
top_5,historical-fiction
top_1,graphic novels
top_2,graphic-novel
top_3,fantasy
top_4,comics
top_5,science fiction
top_2,chick-lit
top_3,elin-hilderbrand
top_4,romance
top_5,audio
top_1,science fiction
top_2,science fiction
top_4,horror
top_5,mystery
top_1,james-patterson
top_2,mystery
top_3,alex-cross
top_5,patterson
top_2,suspense
top_3,audio
top_4,read-in-2016
top_5,read-in-2015
top_1,crime
top_2,audio
top_3,harry-bosch
top_4,suspense
top_5,mystery
top_1,memoir
top_4,feminism
top_5,our-shared-shelf
top_1,romance
top_2,erotica
top_3,bdsm
top_5,read-in-2015
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_2,food
top_3,contemporary
top_4,adult
top_5,audio
top_2,chick-lit
top_3,netgalley
top_4,read-in-2015
top_5,adult
top_1,contemporary
top_2,netgalley
top_3,read-in-2015
top_4,contemporary-fiction
top_5,adult-fiction
top_1,mystery
top_2,romance
top_3,j-d-robb
top_4,jd-robb
top_5,crime
top_1,graphic novels
top_2,graphic-novel
top_3,middle-grade
top_4,realistic-fiction
top_5,friendship
top_2,mystery
top_3,thriller
top_4,historical-fiction
top_5,read-in-2016
top_1,halo
top_2,science fiction
top_3,science fiction
top_5,science fiction
top_2,mystery
top_3,legal-thriller
top_4,audio
top_5,crime
top_1,mystery
top_2,thriller
top_4,crime
top_5,suspense
top_1,fantasy
top_2,middle-grade
top_3,mystery
top_4,historical-fiction
top_5,young adult
top_2,science
top_3,health
top_5,medicine
top_1,children
top_2,children
top_3,picture-books
top_4,children
top_5,children
top_1,mystery
top_2,thriller
top_4,lisa-gardner
top_5,suspense
top_1,horror
top_3,fantasy
top_4,mystery
top_5,read-in-2016
top_1,historical-fiction
top_2,historical
top_4,philippa-gregory
top_5,history
top_2,contemporary
top_3,fantasy
top_4,humor
top_5,adult
top_1,mystery
top_3,thriller
top_4,suspense
top_5,mystery
top_1,romance
top_2,dark
top_3,new-adult
top_4,contemporary
top_5,alpha-male
top_1,humor
top_3,fantasy
top_4,comedy
top_5,funny
top_1,historical-fiction
top_3,romance
top_4,audio
top_5,historical
top_1,romantic-suspense
top_2,sandra-brown
top_3,romance
top_4,mystery
top_5,suspense
top_1,historical-fiction
top_3,historical
top_4,read-in-2016
top_5,audio
top_2,memoir
top_3,biography
top_5,read-in-2015
top_2,read-in-2016
top_3,romance
top_4,contemporary
top_5,read-in-2015
top_1,chick-lit
top_3,romance
top_4,read-in-2016
top_5,contemporary
top_1,african-american
top_3,eric-jerome-dickey
top_4,romance
top_5,african-american-fiction
top_2,christianity
top_4,spirituality
top_5,read-in-2016
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_2,chick-lit
top_3,christmas
top_4,romance
top_5,elin-hilderbrand
top_1,fantasy
top_2,science fiction
top_3,science fiction
top_5,magic
top_3,race
top_4,memoir
top_5,social-justice
top_1,young adult
top_2,young adult
top_3,contemporary
top_5,read-in-2016
top_1,mystery
top_2,thriller
top_4,suspense
top_5,mystery
top_1,science fiction
top_2,science fiction
top_3,science fiction
top_4,science fiction
top_1,science fiction
top_2,science fiction
top_3,science fiction
top_4,science fiction
top_1,horror
top_2,mystery
top_4,thriller
top_5,paranormal
top_1,star-wars
top_2,science fiction
top_3,science fiction
top_4,young adult
top_1,science fiction
top_2,science fiction
top_4,fantasy
top_5,science fiction
top_1,diary-of-a-wimpy-kid
top_2,humor
top_3,middle-grade
top_5,children
top_2,memoir
top_3,music
top_5,feminism
top_1,contemporary-romance
top_2,new-adult
top_3,contemporary
top_4,funny
top_5,adult
top_2,memoir
top_4,biography
top_5,memoirs
top_2,italy
top_3,italian
top_4,historical-fiction
top_5,read-in-2016
top_1,chick-lit
top_3,chicklit
top_4,read-in-2016
top_5,contemporary
top_2,biography
top_3,history
top_5,audio
top_1,romance
top_2,contemporary-romance
top_3,contemporary
top_4,friends-to-lovers
top_5,read-in-2016
top_1,historical-fiction
top_3,adult-fiction
top_4,historical
top_5,read-in-2016
top_2,historical-fiction
top_3,music
top_4,mitch-albom
top_5,read-in-2016
top_1,young adult
top_2,rick-riordan
top_3,mythology
top_4,adventure
top_5,young adult
top_1,horror
top_3,thriller
top_4,mystery
top_5,crime
top_1,mystery
top_2,thriller
top_3,david-baldacci
top_5,baldacci
top_1,pendergast
top_2,mystery
top_3,thriller
top_4,suspense
top_5,audio
top_1,mystery
top_3,crime
top_4,thriller
top_5,kay-scarpetta
top_1,travel
top_4,humor
top_5,memoir
top_3,photography
top_4,art
top_5,read-in-2016
top_2,historical-fiction
top_3,jeffrey-archer
top_4,audio
top_5,audio-book
top_1,james-patterson
top_2,mystery
top_4,women-s-murder-club
top_5,thriller
top_2,mystery
top_3,read-in-2016
top_4,contemporary
top_5,contemporary-fiction
top_2,biography
top_4,feminism
top_5,politics
top_1,mystery
top_3,crime
top_4,thriller
top_5,read-in-2016
top_1,romance
top_2,fantasy
top_3,paranormal
top_4,romance
top_1,fantasy
top_2,mythology
top_3,young adult
top_4,rick-riordan
top_5,young adult
top_1,mystery
top_3,thriller
top_4,netgalley
top_5,suspense
top_1,thriller
top_2,dean-koontz
top_3,mystery
top_4,horror
top_5,fantasy
top_1,memoir
top_3,biography
top_5,religion
top_1,short-stories
